Date,Accident Type,Sector (others only),Cities,Highways,Killed,Injured,Reported Cause (detail),Cause Tags,Times Reported,Reported By,Time of Day,Victim Gender,Victim Age(s),Severity,First Reported,Last Updated,Headline,Headline (English),Link
2026-06-08,others,factory manufacturing,Andhra Pradesh,,8,,,,1,Hindustan,,,,Fatal,2026-06-08,2026-06-08,"आंध्र प्रदेश में बड़ा हादसा; प्लांट में पिघले हुए स्टील का रिसाव, 8 मजदूरों की मौत - Hindustan","Major accident in Andhra Pradesh; Leakage of molten steel in the plant, 8 workers died - Hindustan",https://news.google.com/rss/articles/CBMi3gFBVV95cUxQOVhRN2M3UlBrN1I3NzJ2WWVablk0bURaZFpoRkx0UHhnWkNaS1J5VVNJR1E4TFJJeTFicmRHanh0X0hfbnNpMG1jMXd3UDIwc1plUEV5bzdPZkw4ZXpqcU1JQVEybXY3R1dmei1CZUktczZkbDhpVVRXSlRHeEpTa2Y1aWE1aXpyMjNrbEhOaHE2NWJyZ3F3NkZmQUFueXZVVExqYWN5dmJWRDA5c2diZzlpVzdEU1huU2VWUV90X1ByRkQtYURJTjZWQ0ZuSzlqQ0drbjlTYnkwX2xMdHfSAeMBQVVfeXFMT1Nqa1cxMnp2NVJUb1RTeVc5enlTQy15UGJ5OWtIMDZTemVzS21WelJZUW92VzNjWU5FZFBmUk5od0p3ZFd5V21CLVVlVDJyOEx3VlVCUDU1NEZTWUJwTzB1ekprWkJiVFNMVFI2MmczWGhTT3QtS3YyV0poa29wRUNOQ0pJdkxqODdnV3JLSzhqai1PLS1aa2lsLTJPUllua1oxT3NzT1U4V1RSZGFfcnNZeDVQLUVXNmRPc3VpNjRHOG9zN0tPSXJZMFRBakQ4Nkp0OUNXTmhvTDlFeGJ4RXFnbzA?oc=5
2026-06-08,roadway,,Dadar Plaza,,2,,,,1,TV9 Marathi,,,,Fatal,2026-06-08,2026-06-08,"Dadar Best Bus Accident : दादर प्लाजा टॉकीजजवळ बेस्टच्या बसचा भीषण अपघात, 2 ठार, अनेक गाड्यांना धडक - TV9 Marathi","Dadar Best Bus Accident: 2 dead, 2 killed, several cars hit by Best bus accident near Dadar Plaza Talkies - TV9 Marathi",https://news.google.com/rss/articles/CBMirAFBVV95cUxOeVFISU1pN1g5ZldJQVpLdGdkTlp4VVZJMjNUZmFub2tWU01qTlVtaUVqXy1SUjJrNXBOdTNiZm82U2hmTDh1SHdZbldiNE53b19mT09VSHI0b1Z5RmVPTHJVa09zbUpHU21KQmk5V3R1NnBrZWY5SVZLTzhOSnBIcUFvcDUxUmpSS3pCTkpMRlpGRlJ6SHRVR1RwTGFUTXFWaWdTYmVZdHNia3BN0gGyAUFVX3lxTFBCU2xFV01Dc2tZYmlTcVZlV2kxWW9WMVdVM2lCaFRwUFhPYnlUUkJUcTNiSEdpY3U0dVc0ZGNrb3lvMngxU0ZGWHI3WGpPaUdNTUFfREQxSThrNHhuNkFQY2lTdnZpRjlpdVZJR1BVWTNfM3BfYzl2Z0tfTFlfV2tNZDEzYlNSNE11VFMzRVllLWJWQ1RZbTA2WWtqTmdsN3NhM1lJMnFRWjhqVEtOZDJCcnc?oc=5
2026-06-08,roadway,,Chennai,,3,,,,1,Thanthi TV,,,,Fatal,2026-06-08,2026-06-08,சென்னையில் பயங்கரம் - ரேஷன் அரிசி லாரி மோதி 3 பேர் பரிதாபமாக உயிரிழப்பு - Thanthi TV,"Ration rice lorry collides in Chennai, 3 people die tragically - Thanthi TV Ration rice truck collides in Chennai, 3 killed Thanthi TV",https://news.google.com/rss/articles/CBMi6gFBVV95cUxPcXdYRWN6WkVub3g0NlVWR3lYOWtSWTNraWhkUFl2V25RRW5FZ1FheTBjSkpQOXZCTHYxeVlLMGRQTUk1eTRBNm12RFN3TENVZVpVTE1NNWFGTG9qdkU5WndTOUM5bEZnTkZXc0huYlFhUE5LQmJ5NV9yQy1HVU1FTENOOGFjS1dNelo4Zm5jSS0wdHFFQkFEOEZrbWlOcUlXaWh4d1Y5aVVEeXZBcHFjU1gxWVI4UEdNQnlud1RDOFBjcUpmZ0Z3SHRmYW41NktrM1gtcThrYWM4NldtMThFQ3J5UGVJZDFYeWfSAfcBQVVfeXFMT0FCY01xXzd2Yy1ES3NOeVdNQTdJcm1YYkZVaGV4Q3d4LVJuRjg3U182XzNyQUpIM21adU1pVUJWdlRETEFZcEdCUzdwbTh5SkgzM3VFYTFDeTZfZ2dNSjJaQUlKTWxxMzZPX1JTQUZwQlVEc1RCa0FzUkRZWXNXYnBoa29XUWIwMF85MTlnOVlJb3l3VGxPUENtLXJUbmpPdHBpZzZqUHM1Rng5TWh0aERqQ2dDRjRUelA3U3ZMSUQyWTZraE1XeEhOVnlzTkZJWXcxdTRlSDJ3RHN1MFkwcmtyV29HeGZqRnZhY0gtNkVsVnNCOER6Zw?oc=5
2026-06-08,roadway,,Bihar,,,,,,1,Eenadu,,,,Not stated,2026-06-08,2026-06-08,బిహార్‌లో బస్సు ప్రమాదం.. ఏపీ భవన్‌లో కంట్రోల్‌ రూం ఏర్పాటు - Eenadu,Bus accident in Bihar.. Control room set up in AP Bhavan - Eenadu,https://news.google.com/rss/articles/CBMieEFVX3lxTE1XZjl6UnZHb0wwSElWVXlXTU9TVk1fRWE0ZTUzc1ZBemhNYUliRndUU2VKNnEwLWZROEphTEVpWnRZZVlTTEJTaF9MdE5oM1RVbE9OSmplYzlydmV1RDdMMnVDZlY3YjVPdlRJbF9leHNfcmZXVWZyYg?oc=5
2026-06-08,roadway,,Jetpur,,,,,,1,Sandesh,,,,Not stated,2026-06-08,2026-06-08,Horrific accident at Jetpur bus stand ST bus hits woman - Sandesh,Horrific accident at Jetpur bus stand ST bus hits woman - Sandesh,https://news.google.com/rss/articles/CBMitwFBVV95cUxNUVROaG1Za0wzbE14dDZZWVpLenJvV2lLamQ4UXNIMWdoVW5jR2JVWDZySHpJbFYzQTJpUl9CRGVHZmNDcnV6X3FINmtvN2N0VDgyU25nR0Z5ZVlPVTZZSUVITWZzeGZtcDVVMm5uc29EcEFVa0M3ZGZPTXdZUzc5VWpSV3luQ05qdS1hbmdvOTYxcmJFZ3AtaTZtQWx1a1RTeGVrOEZoYVNEa2JPejBybmJpMlB0VzQ?oc=5
2026-06-08,roadway,,Rajouri,,,,,,1,Jagbani,,,,Not stated,2026-06-08,2026-06-08,"ਰਾਜੌਰੀ ''ਚ ਵੱਡਾ ਹਾਦਸਾ, ਯਾਤਰੀਆਂ ਨਾਲ ਭਰੀ ਬੱਸ ਪਲਟੀ - Jagbani","Big accident in Rajouri, bus full of passengers overturned - Jagbani",https://news.google.com/rss/articles/CBMinAFBVV95cUxNYXNONzRkV25vTWg5Um9STnVBSXJRWDM5NlJnSmtkRnJxeUFIQVhtWkZKUWZEZnZZYnU4RHVEaXJxY01UZm41YWpONDhqREJ4clU5Ny1rMUZCRV9CWHFscURaR2sxS2llVXA1SEZHamJrTzdPWnlZMV9UVnJDbldGTUhmeFo2ODduV3l2OExTNllFOGtkcWFwLVpPeEvSAaQBQVVfeXFMUDVNMEFfbWJFaG5tUmdZem90OGd2OWlEWEZoQkFPcUpTbjNQTVpLOHJrNXRFb0RjbHY0SndVQ2UxVXlucW5zM2RwWGN1MHliSWNFd3NzSk93UEFWOTdhR2NOVFJIRnJoNGcyRFdHMWJ6cVZrVjBQQ0N3UVpDaFdIeFRhSGFFX2ZacVV6aEdKb3VTcnpvaEtIenU0NVB3SF8yNlJseGg?oc=5
2026-06-08,others,factory manufacturing,,,,,fire_short_circuit,,1,Punjabi Tribune,,,,Not stated,2026-06-08,2026-06-08,"ਕੱਪੜੇ ਦੀ ਫੈਕਟਰੀ ’ਚ ਅੱਗ ਲੱਗੀ, ਕਰੋੜਾਂ ਦਾ ਨੁਕਸਾਨ - Punjabi Tribune","A fire broke out in a garment factory, loss of crores - Punjabi Tribune",https://news.google.com/rss/articles/CBMipgFBVV95cUxOeDBpeUd4ekZwaF9DWW0teUpFQ2tTTkd0MHViTnIwbThoSk5abFgwTkNfYU40MGx3NElrNElnNDN5bmdWcUtYY2RJWTUtcFkwenU1bHl4QWstQ3kzX2pxUnctMERMNVNRUllkTnJqLUxEQUcwV0dQVHdUX2ZiZXVIOGk1aUUtNkRqd0pQZklMd1lMYm1xclBUYWRFaU84SWZBX3hwUXV30gGqAUFVX3lxTE1IbkJMQnRMcGNqMVF1dHVTckM0U0RBdHhTR1ZPdi1fVHdhNi1LSGpLOUVJTDlwRXJCb0tzbS1SNXFEZ24tMmxwUVFfeVM5bjhvazlPUy1qdGh3djlBVFY5cWhYQzBPMjMzdFJZanV6QXlfbjJaWW02VTVVSUw5YW1jUHJzZ3lqNHR2STl0WUV1RU03ZTZtUEo4RWJfNmFZRV9EM3U3dUZZWlRR?oc=5
2026-06-08,others,unspecified,,,5,,,,1,Ei Samay,,,,Fatal,2026-06-08,2026-06-08,"ছিটকে পড়ল ১৬০০ ডিগ্রির গরম গলিত লোহা! হাড়হিম করা দুর্ঘটনা, মৃত অন্তত ৫ শ্রমিক - Ei Samay","1600 degree hot molten iron fell out! Harim accident, at least 5 workers dead - Ei Samay",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPcG9VQllYeE9DaXl4S3RwQldqLURLblF2RUl0ZU1hUjk5S29BdFhEeW9mQXdNSzZaWXN5NldQb2NCX09MelZiQ0ptQ2dEZ0dGVTU5Z2lYbUR4NUJVVWNFQlpKcGlyYVJqdEtub3o2cldGZC1HNTNEbDFLVm1tMW9CbzVOTjVSNkVGS0ZNc0x3dlo5anVoM2ZuajZZaDNSN0VzYzlXMlVsVXBhbFYzX25TdVl3em84clhL0gHGAUFVX3lxTE81NEhwOGZHMUhZaDIzY3c0aFhWTFJRc0RsVGc1OWE1ZEs0ekdHLUhDekFPYnZ6RzUzUkUtMl9hazNnS1RqTHF3LXA3Ykl0bFpSY1dQU0RweDYteWVhU2FHQkxlSHhYVEZUVVpEYlhIYm5naHg4MlNnVFptUTU3dUJ0REpXeEVLVm14SDV3akFPeHZKdGl6NVdScWFoVWdaZ3o5c0JFb18xejl0eEhsOHNUUkdWcmVYWlphODlTazVWczBjRlR3UQ?oc=5
2026-06-08,others,unspecified,,,,,Due to the driver's intervention,,1,ETV Bharat,,,,Near miss,2026-06-08,2026-06-08,"दादर अपघात : चालकाच्या प्रसंगावधानामुळे टळला मोठा अनर्थ; अन्यथा 10 ते 12 जणांचा जीव गेला असता, प्रत्यक्षदर्शीनं सांगितला थरार - ETV Bharat","Dadar accident: A major disaster was averted due to the driver's intervention; Otherwise 10 to 12 people would have lost their lives, an eyewitness told Thrar - ETV Bharat",https://news.google.com/rss/articles/CBMi-AFBVV95cUxPZ0c4V09OalpURGMwVDhpc0owU1JRLVo4dXhvUzY1VGtRdUFZSE91Y3E1clhNbnowa0VKVmJwZi1uMTZvcEE1aTNSTDI0eGpUcGRJeE84TmFNY1lmbmw2eVVLSFhJMEVTaVlrYVJPeDZCclpoS1FPTEFqejNNQktMYVhoa3VsY2hGaEJ4REF5UHJ2ajRCWXFlaXZLeHJZY3NxX0RDOTBvdE5maU1HUndmZFdEQllRQVdkQWNxT01IN2Q1MkI4cWRaeEZlOHB5NnFyUk9vNElCeVZXSGxONkIzSHVOR3oxdzI3TzlDMlRqU3dXWDFxeDdJRtIB_gFBVV95cUxQdWhXaDRhb1RiYUs1dzhsSzdnWFUwQjN4UmlESVVTUkNhRUFBNmN5SjlFSXhEelRHVm9NbkNlZGx3MGVBOW5Id3JGWTVVU1hxOEJyVWRqcklxX2pDS2ppV1p3TURyQUlGQzFkY1AybHh1amx5ck53UFNKbGhRMkFhNENjWDR3N0VicV9uNE9YRlZ4OUNXSGdDdXBocTk0VDlVYUZSc0hYNzNlb0NoejFJTHlUdEx2Vkhod1Q5Si1ZampabVFoeUU2Sms5cWtQNzBHeU5NcmNpSWxhU3RMbHpjQnFzT2NqbFU5ejRTdnlhNmdRc2Y2cDBSWkZvNFl1Zw?oc=5
2026-06-08,roadway,,,,,,,,1,theprint.in,,,,Not stated,2026-06-08,2026-06-08,"BEST electric bus crash: Driver may have pressed accelerator instead of brake, say officials - theprint.in","BEST electric bus crash: Driver may have pressed accelerator instead of brake, say officials - theprint.in",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNNEkxdjctMlE4a2Q1RjZJTkFpeDdNM2Rya05TQ01SZjRLZVBqR2ZxUmlhbFByNkVqX1ppTnQ2RTNUM3RjbVNIbEkwdEpjMm5rRjZhWVJHMHBaTnpsa21ZcXJuSkl6NmRIQlNxelRwZXJ1a01KUDUtNDZ6am81VFhHMjNXWmNiRkpXc0tsdWZfejFnMXR2d01uZWc4bl9SY0MzNmppZnFZa2VrbjRlbms0X0tsZTVuUDRDT3dTWHpUOVJMYTDSAcgBQVVfeXFMUDR1ZTZxYnVFY1RXX2xWcTJhQmVKQk5oSFRseFZvUnhUdnFPdTlzTDlRcTZER0piWEJrektIOUlWb09WQWNXbzJOMUJ5ZGUwdG91dUFxTmNhZDQzaGljTng0eGc4RHdYWUhSYWktUDhIa3lyRFdERkpBZERyOEFZR21DQlQ2RGlMUUt3SFI1YTJERVN6a21UaFdyamV6SzFpUWZkQTluY05QenJqTE1UZC1XeXA3YXlReE5jbUt0TF9HeTBSMHZ1M0U?oc=5
2026-06-07,others,factory manufacturing,Pune,,2,3,gas_leak,,2,ETV Bharat; The Times of India,,,,Fatal,2026-06-07,2026-06-09,"Two Workers Killed, Three Injured In CO₂ Gas Leak At Schaeffler India Plant In Pune's Talegaon MIDC - ETV Bharat","Two Workers Killed, Three Injured In CO₂ Gas Leak At Schaeffler India Plant In Pune's Talegaon MIDC - ETV Bharat",https://news.google.com/rss/articles/CBMi3AFBVV95cUxOTWZzeVlFbERkNkphZ2xvVFY3dDBNLXVDWjhuS2ZubmhRVFdMcE5GZXkxTGRWRy0yNjQxdHpXeko0X09ocTZHOW5TdlVTS0tFa2R4d3gxY3JweVVrZmpGNm5ka2poUGotV2pZd3RFWHI1eER4Q0lEclVOSFFCZGZKVERkSjBYcTdGZHZLQUdBOUF1dzVTaTZCdk5UVG5fcWRZQ1BuX2xyaVo1MHQyUS0xaG11QnJCdEpWbzROcndWUUg0NUhVYnJzZWZzR2VNNnNsUmx6NDhJdFBrc0I00gHiAUFVX3lxTFB0MU8zY0hrMXNFOVVqRm9Ga3luTkJxLURJcW1DazNXU0NBbWwtY3RIWWtfdXRsVE1uY21UNXJSelZ0anpFRnhXTEtnMFpEM1JrS0RaTS1ZSUJwczBKT3RvaEFqN3doOXFIMjhJNGc1T1VCdW1CODNSeEJpaXNVX2ZmNm5vYlBqQ2ZCSG5UcFp1bWgxYkRGZWQxMUx3LUdBbkxjN2lrVXRhODZhNUgwdlE3RlNqTmcwRWlsNFN0N3ZLT25ZVWp3RXVEdmxuaEd5em1xUS1QdG15WkdVRU43amtYOWc?oc=5
2026-06-07,others,factory manufacturing,Surat,,4,,suffocation_toxic_fumes; septic_sewer_deaths,,2,Jagran; Jansatta,,,,Fatal,2026-06-07,2026-06-07,"सूरत में बड़ा हादसा, ज्वेलरी फैक्ट्री के सेप्टिक टैंक में दम घुटने से चार मजदूरों की मौत - Jagran","Major accident in Surat, four workers died due to suffocation in septic tank of jewelery factory - Jagran",https://news.google.com/rss/articles/CBMi1gFBVV95cUxNV0JINWJFbjdTN1JacjdiOHc1dGllZDNYUGlhUUVmNGo4djBfQXhNV3NXZHQ0S3Z1ajR1aW5rUkd3SmgzOUk5TXdHRTZGenk3V0VXQWRlTzhwTzd1c1JxeFZGSEhZZVJzd3UxLUl4a3hCQmlraFFPeGtVdDNZTU9TY2hMYlNSb0trNlktdlVHWGZhUTY2bW5CelRrT1hZa0tJRTRzVl8xWVF2OGd6bW43ZWRPVXAzNXRqQ3VRTXBDaDVGdW5LOGZLajVjbVlTRFZBVVJfV053?oc=5
2026-06-07,others,unspecified,Washim,,,,,,1,navarashtra.com,,,,Not stated,2026-06-07,2026-06-07,Washim News : 'पीएम राहत योजना' अपघातग्रस्तांसाठी ठरणार जीवनदायी; गोल्डन अवरमध्ये मिळणार 1.50 लाखांपर्यंत रोखरहित उपचार - navarashtra.com,Washim News : 'PM Rahat Yojana' will be a lifesaver for accident victims; Cashless treatment up to 1.50 lakhs during Golden Hour - navarashtra.com,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOVVBzVmhxcWMzY0s5aEhsOW1XV3M3dXVoU1VZR3hHb1VwV1VGbnNqV1JNVFlORFppOGdmQVI4a2FBZlpKTVVuR1VGNm5wZG85ZUtoc01QZmQydGVOUHJaYjJXSVdPWTFYMTFnQVlBcUE4TFNzUE1FVGNmYW9NNFpNQlNmSjlnQzlCazlPamNfdkV2SW92R2Z5ZGdyd2R0djdTMENYLWpKd3pHNmE4WjJEMGZ0NUxFQ2pvWHRSRW9TRGXSAcYBQVVfeXFMT1hNQnhsMGtFcU04TWhOSG9JeHVMeDBGVjhZNUxneV9GeEFkeUJPamJRWGhtaGRKTVdNdEFUYkJpNHJwRjZHYmNKXzBRb1o3dWpNR1VzT2NmWmswYTY2WXM0eTJxWUdFX092TUpHejV5dlB1aHpTSTd0WjNWUXFyRVpQUkNPUFlYN2M0ZVNxWkZ3cXNvRllxYllNdzBKVzFXOEpDZ2hILTh2ZXZzQTliQzR0d3YwUXpUalJublczNHBfOUVTNF93?oc=5
2026-06-07,roadway,,Tiruvarur,,,,,,1,etvbharat.com,,,,Not stated,2026-06-07,2026-06-07,திருவாரூர் அருகே அரசு பேருந்து வாய்க்காலில் கவிழ்ந்து விபத்து - உயிர் தப்பிய பயணிகள் - etvbharat.com,Govt bus overturns in canal near Tiruvarur - passengers survive - etvbharat.com,https://news.google.com/rss/articles/CBMiygFBVV95cUxQbDN3Ti1XbkJWRTFlSHkxZktyRkFEek9jdVRxc1pGSTlpT3NuWW83d0FITzlkNzFaY3VScGlUTld0eTd2d2d6Z0QzbmVaclNwb2lQeVhibGNua291YkFFZGdGdXBMZWt2UXN0elJuWGRyV2t4Wl9KbUVKb2FDRzJ4aExYbnpjdC1URkJJSFZQWlRsblZST19lOHd6cnJESmkxREVLTkl0eHZ1R3NoanVuRXJlUG9KZjd5Tk8zSE85TWt3WXlJZWx6YV930gHPAUFVX3lxTFBoYXN0VjRFZ29qeU4wSUFLSWd6M3dBeHI3ODNwZTZjR1c1VGMtZ2tERkFKdVYtXzB3WmtnRWdmbU5iY2ZtSWhZdmR5Qkp0dUIxQXpyQlV5cDZWdWhzWmJsVWRLU1pkdjNKWFQ4TDFKMmZ4ZjdNMkRZY1dhM3p3MTlSQWloTVJ2blpRblE3a3ZOSGwweG56OTVGSFd5SGpWcnBwdmVBWkJ2MGc5QkxIWGRjRW94VUljUXIyblExU210TjMxZzduQU1ZeDFPV3ZmVQ?oc=5
2026-06-07,roadway,,,,,15,,,1,Daily Thanthi,,,,Injury only,2026-06-07,2026-06-07,அரசுப் பேருந்து வாய்க்காலில் கவிழ்ந்து விபத்து - 15 பேர் காயம் - Daily Thanthi,Government bus overturns in canal accident - 15 injured - Daily Thanthi,https://news.google.com/rss/articles/CBMikgFBVV95cUxNMDNfMmNUb25GeU1VOXJ3NVp6bEQ5c09jWHBlUDd0M0pNXzlFQm5uY1RCTEZFSHlOSkRiZnE5Y01NcEl5ZjVUUzVFSktOR29ITTNZb2w3OTktMzlBRE90dVlSRWRrSVZkMFphdFpxWWtRQThOR1hqbWgxS0UxcjR6NWlVd3Z2c2d6UXMtRXNMM2tyUdIBnwFBVV95cUxOUzdoMXVQenNqWloxM1MyaUVGWlp5d2NUVGJXTU1aSWhjb3pNdVIwXzJJdFZENVFOelpVSEt0eFByRWVuZ2tTTElOT1dpc2N4Y0FzeWUycXJYN2ZOeFo1NmpQb0J6aG1Wc0R5RUxNeDd4d2VQQzFpY2NBNldXc2lZYkZiM1pQNDNwT3ZpTU1mTTZRTUxIb20wekN6ZFRoTGc?oc=5
2026-06-06,roadway,,Aurangabad; Bihar,,9,9,,,4,Kalaimalar; Nepalnews.com; Punjabi Jagran; ThePrint,,,,Fatal,2026-06-06,2026-06-08,"Nine killed, several injured in road accidents in Bihar’s Aurangabad - ThePrint","Nine killed, several injured in road accidents in Bihar’s Aurangabad - ThePrint",https://news.google.com/rss/articles/CBMiowFBVV95cUxQOE50MFc5T0RuVUZTNUU5S1lIYnp5cTJGZWwtWXF3dDBFRUVWRWlSWHJvcmlheXQ4U0R2R241M0Vva3prNTZheFVyRDNDQjg4ay1XQjZpRlVtZkZvVDlZQzUyYnNSdjRDTlB5TllNTWlZbllscjg0VnZHMzZ1d3hMZWFraDdJUHp5VmdZNGdUbHlHVG1oNGZNS2pjcXFnSVZYRTVr0gGoAUFVX3lxTE56aWR4bFE0NUk5OFppUF9pUy12ejQ0eWMtQmd3bGFURzZMc1h3OVF2NEJwalJLaThYamYzVnpqYWJqTjlmRlAwNXIwWHhxSjVJbXhPYmdvUldtTjhnM1IxS0J4dGtSajQteGFvSGh4NXZYM3lGZjhRcDlGczlNaTE1MzBXZ2hoN2lzTVVkaTVnejl0SzcxMm5yYURBdXh2NE5fVHRrVjh5MA?oc=5
2026-06-06,roadway,,Vadodara; Mumbai; Delhi,Mumbai-Delhi-Expressway,4,,,,2,Punjabi Jagran; maalaimalar.com,,,,Fatal,2026-06-06,2026-06-07,"ਮੁੰਬਈ–ਦਿੱਲੀ ਐਕਸਪ੍ਰੈਸਵੇ ‘ਤੇ ਸੜਕ ਹਾਦਸਾ: ਵਡੋਦਰਾ ਨੇੜੇ ਤਿੰਨ ਵਾਹਨਾਂ ਦੀ ਟੱਕਰ, 4 ਲੋਕਾਂ ਦੀ ਮੌਤ - Punjabi Jagran","Road accident on Mumbai-Delhi Expressway: Three vehicles collide near Vadodara, 4 dead - Punjabi Jagran",https://news.google.com/rss/articles/CBMi3AFBVV95cUxQN3B3T0xpbnBoTzRLN0NmVUViSGE0WGZqc1I2amtuMnAtdTBYWjBNemxOMmkxS25zQzdfUV9EakFDc0YtTWhkMkdjMzZnTF9rZGhFd2FMV0pxMUhCTERZX2hGZEtrYW5vcU5CY3lUeTRXcHFjcWREQXNBZlJOV01vUzg2VDBpMDFRUlhURXdGOHBOTEhIRkM1T3FGUTQ4YlY5QjgxT2xlakZHUkhITV9BdEtqbndOdDRwUlZGR1JIQ05sNldqdnhjbC15OUpwMjNEdllfcE5SQ3lrbndW?oc=5
2026-06-06,train,,,,,,fell_into_water,,1,AajTak,,,,Not stated,2026-06-06,2026-06-06,"जब भारत का सबसे बड़ा रेल हादसा हुआ, पूरी ट्रेन नदी में डूब गई, 800 लोग मारे गए थे - AajTak","When India's biggest railway accident happened, the entire train drowned in the river, 800 people were killed - AajTak",https://news.google.com/rss/articles/CBMi4AFBVV95cUxOYTA2c0paeHZNaVdWdUVaTWRTRVRxS0FkdURseEp6UjhESmVlNmlhMHNabEp2Zk0xSXUxN1N1Z3FkeDZLODdHUnpINUtxMV9ucDRBT21QNHZubTFCYWU0RHRMWXJjT2tHa2tHWHRQSTdUaXZDWHRjeWtuZDRfVEJ4WTlxTTh0TERTd2RheTF4MUpuTmdMOHZoV2Vwd01ENXByTExtWUJpTkFReDRxYTVaRjhzaklDZ1lHZmtUUWVDY3l3eV9xWWl3VjdFa2JabEpTTHNFRUVxbzdQV2tVdFlLeNIB5gFBVV95cUxNaXk4RFJOR1ZHc1NDbm45R3kzeFBDLWY5bkZnM1NhZ3p1QUVEc0ZfQ2I0UDZxLVlFVC0tbjdpSVNTUTVYR0l0UUsyX0cySVZiZXlVTmlXSmJCR2NWM3RTaGVQVy02SFVqNi1nSEV6WFB5SlZGMUxwMHZ6bnZKRjhZTXNWVEFfQ1hSTFB4aUVCT1cxazJBOFhwQnJRQjhOS01DUlNsRVRoN3B3SXJjWWQ0cVludGtVSk9Hb2psTmlocTFlZlVHejFlR0xuelpUazZtTGxRMXpoTW1KUFVMbXZVaG9vbHphQQ?oc=5
2026-06-06,roadway,,,,7,,,,1,Ajit,,,,Fatal,2026-06-06,2026-06-06,"ਫ਼ਿਰੋਜ਼ਪੁਰ- ਫ਼ਾਜ਼ਿਲਕਾ ਮੁੱਖ ਮਾਰਗ ਤੇ ਭਿਆਨਕ ਸੜਕ ਹਾਦਸਾ, 7 ਜਣਿਆਂ ਦੀ ਮੌਤ - Ajit","Terrible road accident on Ferozepur-Fazilka main road, 7 people died - Ajit",https://news.google.com/rss/articles/CBMia0FVX3lxTFBvUkJyZlo3d0ZudVk1UFRXTFRLd0RLTEZNS2hvUUh6YmpiREZRZkM5cDE0MGcxX3ctMk1xaUpwNEJNSHcyQlVHdFU3ckJJLWNNaXlSd3k0THJlXzdUVkJsNGIyeUdnYzBPTlVj?oc=5
2026-06-06,roadway,,Punjab,,15,15,,,1,etvbharat.com,,,,Fatal,2026-06-06,2026-06-06,"ਪੰਜਾਬ 'ਚ ਭਿਆਨਕ ਸੜਕ ਹਾਦਸਾ,9 ਲੋਕਾਂ ਦੀ ਮੌਤ,15 ਗੰਭੀਰ ਜ਼ਖ਼ਮੀ - etvbharat.com","Terrible road accident in Punjab, 9 people died, 15 seriously injured - etvbharat.com",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPWDgxRU1jZGRHZGQzekM3a3N3Qk1JNFRta1hXRjVhcmJXeUtHSWFHcE5teGpNVVJhdkE4VDEwNU5MNnJhSDEzX2pTUmlZYXBtdkxGaTJuYkVIMGt3OGxiZlBLQjBJZzlYT2FqRlotQTVtRElnX09DdmRTSU9mZnE2LUxuVkltUkp0ek1rMFZRLTgzcTd4b09qUWJqRzZJZnVyOTBwSWJwbG1hQkNHRmxnd255c082Qk9VZFhOQjFtNnRjRFgyY1RBM3NoLXFscF850gHWAUFVX3lxTE9INjVxUy1TRE5GQ1hKd0NONUtiRkx6a3J2XzBUWHZzSUx1dzk4cm1nenVPZ25yZjRvS2g4N2taak5uUGJjVHExWjV2THdhbktaMGEza0tISU1MM0VlVXdfQ2tOc2wzcVcyb05uQUlTMUoyUzFEMXRaS3E0S2ppcjgxVkU3RWJnRHpFUl9pRWRQMnFBazh3MU9pVFBPRG05cm9BX1NXcXNoMXBsVllXX0R0a3JuVGlmdC1IcGhLd2xaRllzMFBoamN6N2EwQVhhb0p2ZGc4cUE?oc=5
2026-06-06,roadway,,Nira,,,1,,,1,Loksatta,,,,Injury only,2026-06-06,2026-06-06,निरा-मोरगाव रस्त्यावर अपघातात अल्पवयीन बहिणींचा मृत्यू; भाऊ जखमी; टेम्पोचालक ताब्यात - Loksatta,Minor sisters die in accident on Nira-Morgaon road; brother injured; Tempo driver arrested - Loksatta,https://news.google.com/rss/articles/CBMiygFBVV95cUxNN1Y3UDBxalVoVFBPSk9NcFdyU3JFazBtSEFDVW9LMEk3Z1hCVk5DSEk3cGhkZUVxbnYxY1pvekhFTV80cWlmMjI2d0pVMDY5SWUzbGVSZnc5ZDdhLUxMczBaSnJWV05RZ2JLNGkyWHRvZ3FfODhyMXNGMW0wUk15azFlUEYyNmNMcjJYTkVqZktEdGZGVHluZl8yQXEwOVZXWjhvaWh5MjQta0l2c1h3R19KYTBXcnNsWFM5XzV2STVieHlnc1lBTEZn0gHQAUFVX3lxTE8wOEhDVk5UaWJmelhxeUhZQmFia3U1d1ZjaWlCbVJPUWVjeC15b0RsY1hzdW1uUVBpNkFmUnFvd1Z3YVBqXzZveWFId0RacUd6TjFnOWxWYVlKR3FMS002TEFheDVmVW9lMlY2UFZvdXp4NlhBWGpCdGdlS093SXpxVFdzRVIzR1hnNzlQN3hWb1hQLTllOVJpNjUtUkZTTkxRenF3QjB0c3VtQ3oxY204YWE4U1o4cXdxbnlGenBSSU9uYllpeFlIbmVhbXVmMlA?oc=5
